age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
23,Self-emp-not-inc,206504,Masters,14,Never-married,Exec-managerial,Wife,White,Male,70.40126127286766,96.91134944463386,38,El-Salvador,0
54,Self-emp-not-inc,168960,Masters,14,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,3960.955057431696,69.09252711814565,28,United-States,1
18,Self-emp-not-inc,67813,HS-grad,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,1169.3863716682306,61.82621915040255,45,Mexico,1
68,Self-emp-not-inc,154748,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Female,600.6954225953606,20.16933381005609,20,Canada,0
18,Self-emp-not-inc,158988,HS-grad,9,Never-married,Prof-specialty,Wife,Black,Male,4861.546126307776,287.300433125659,38,China,1
44,Private,246322,Masters,14,Divorced,Prof-specialty,Husband,White,Male,317.72516379779677,130.4364444433739,31,Germany,0
38,Self-emp-not-inc,176078,Bachelors,13,Never-married,Exec-managerial,Husband,White,Female,411.0113145586079,83.65507831132307,47,El-Salvador,0
33,Private,250028,Masters,14,Never-married,Craft-repair,Wife,White,Female,211.77723383917666,23.04966572249656,57,Mexico,1
61,Self-emp-not-inc,183140,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,206.42365833599524,51.157440112186094,50,El-Salvador,1
57,Self-emp-not-inc,89927,Masters,14,Divorced,Exec-managerial,Husband,White,Male,208.84646498106738,41.90215172998249,32,Canada,1
43,Local-gov,251414,Masters,14,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,943.7566983534945,140.85548342440336,30,Japan,0
33,Private,155148,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,348.3303651269919,21.431140507772785,31,India,0
45,Self-emp-not-inc,80539,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,Black,Female,3030.9017540006826,110.0444206872978,42,Philippines,1
18,Self-emp-not-inc,61683,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,1696.7728645538489,232.82243273237896,48,Philippines,1
53,Self-emp-not-inc,173031,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,175.78986484632935,182.2783280260471,28,El-Salvador,0
27,Local-gov,135151,Masters,14,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,1795.6513312420625,41.46693526381672,33,Italy,1
60,Private,216746,Masters,14,Never-married,Exec-managerial,Wife,White,Female,424.12466009731264,16.455653016466155,51,France,1
34,Self-emp-not-inc,102703,Masters,14,Never-married,Prof-specialty,Husband,White,Female,258.47047241668224,45.03487228562592,22,United-Kingdom,0
40,Self-emp-not-inc,108810,HS-grad,9,Divorced,Craft-repair,Husband,White,Female,1523.5875382674833,50.15803445812851,26,Japan,0
24,Self-emp-not-inc,136111,HS-grad,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,1944.8970450795289,77.07329699589056,25,Italy,0
61,Local-gov,266415,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,3230.1655722637674,4.628779672604044,54,United-Kingdom,1
24,Self-emp-not-inc,135977,HS-grad,9,Never-married,Prof-specialty,Husband,White,Female,545.1051435032,71.49340380299938,46,Mexico,0
61,Private,268186,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,825.7907111764383,92.89330772121622,47,Italy,1
32,Private,192189,Masters,14,Never-married,Craft-repair,Wife,Black,Male,954.2968932827278,284.5689803428151,42,Japan,1
51,Private,53665,HS-grad,9,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Female,988.0663089785689,128.99738511685482,29,China,0
63,Private,94390,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Female,514.4255441745562,2.865184035664815,36,India,1
62,Self-emp-not-inc,124884,Masters,14,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Male,165.2877825458398,19.25795559686275,34,United-Kingdom,0
21,Local-gov,113887,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,73.0502332874686,64.51976212914798,33,France,0
31,Local-gov,229338,Bachelors,13,Never-married,Craft-repair,Wife,Asian-Pac-Islander,Male,2364.336965151138,372.66128012829836,30,United-States,1
31,Local-gov,105541,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Female,456.57583994603095,91.92171853670173,48,Philippines,0
33,Self-emp-not-inc,245874,HS-grad,9,Divorced,Prof-specialty,Husband,White,Male,199.28950163049058,185.95557414820146,37,France,0
24,Local-gov,144319,Masters,14,Never-married,Craft-repair,Not-in-family,White,Male,4108.76889611902,10.976570388003047,45,Italy,1
49,Private,57882,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,1624.0840610149514,57.473649793318785,44,India,1
36,Self-emp-not-inc,120825,HS-grad,9,Never-married,Prof-specialty,Wife,White,Male,3972.9885795460273,2.259392613323889,59,United-States,1
19,Local-gov,63910,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,326.8466187347185,28.543665505216243,20,Japan,0
27,Private,90566,Bachelors,13,Divorced,Prof-specialty,Wife,White,Male,622.218684375229,166.76884753987457,22,Philippines,0
67,Private,244145,Masters,14,Never-married,Craft-repair,Wife,Black,Female,1653.8756829469903,97.33667259983444,38,Japan,1
34,Self-emp-not-inc,147519,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Female,802.7185533877204,33.13877430802078,30,France,0
54,Self-emp-not-inc,217248,Masters,14,Never-married,Exec-managerial,Wife,Black,Female,438.44831444501324,184.4923805794865,47,El-Salvador,0
29,Local-gov,133081,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,172.48203710381492,132.8634650681851,37,Italy,0
23,Local-gov,211361,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,825.0004571049319,69.65879321180535,33,United-States,0
39,Local-gov,231483,Masters,14,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,912.2672120742366,4.52406592891013,32,El-Salvador,1
49,Self-emp-not-inc,293335,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Female,1275.6402729550853,236.8064043457093,38,Philippines,1
58,Local-gov,250698,Bachelors,13,Divorced,Craft-repair,Husband,Black,Male,1563.154383557066,110.58842513008923,51,Mexico,1
37,Local-gov,159337,HS-grad,9,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Female,125.68645996653859,167.91166547397606,52,United-Kingdom,0
18,Private,65362,Masters,14,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Female,988.7353962934019,274.6836015943702,25,Philippines,0
64,Private,268682,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Female,1520.7004552164703,14.889740523809833,49,Germany,0
23,Private,277443,HS-grad,9,Divorced,Prof-specialty,Wife,Black,Female,492.6676858896064,139.77140017934425,29,Canada,0
36,Local-gov,63783,HS-grad,9,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Male,322.3663797159433,16.79021717934351,49,Canada,0
35,Self-emp-not-inc,225234,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,653.2641377682644,72.49154312967153,28,France,0
23,Private,216821,Bachelors,13,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Female,371.1891992620421,129.8314953332863,25,United-States,0
62,Self-emp-not-inc,287441,Masters,14,Never-married,Craft-repair,Not-in-family,Black,Male,713.053642652089,73.4739180028186,25,Philippines,1
50,Local-gov,184626,HS-grad,9,Never-married,Craft-repair,Wife,Black,Female,368.88211610579015,63.96978751990354,39,India,0
40,Local-gov,239640,Bachelors,13,Divorced,Exec-managerial,Husband,White,Male,549.3960100854705,33.31746162764268,36,China,0
40,Private,291955,HS-grad,9,Divorced,Craft-repair,Wife,Black,Female,2466.7327240752475,146.1156204563262,21,Germany,0
43,Self-emp-not-inc,68773,Masters,14,Never-married,Exec-managerial,Wife,Black,Male,2484.1745155195927,9.364491549405455,21,France,1
30,Private,254766,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4850.933356135911,26.360550790317177,29,Italy,1
24,Local-gov,247622,HS-grad,9,Divorced,Exec-managerial,Husband,White,Female,665.7721196867276,4.623599063964382,20,El-Salvador,0
32,Self-emp-not-inc,227367,Bachelors,13,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Female,183.96948490033552,19.491060646012787,53,Japan,0
61,Private,211403,Masters,14,Married-civ-spouse,Craft-repair,Wife,White,Male,2198.4650950161063,52.36539556058523,55,United-States,1
44,Local-gov,95640,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Black,Male,908.4299285108783,3.0233906967307522,59,Japan,1
43,Private,245949,Masters,14,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Female,1377.2160326766893,25.7306546503059,39,Italy,1
50,Self-emp-not-inc,96969,Masters,14,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Female,177.4464904408148,4.153020579021622,51,Italy,0
32,Self-emp-not-inc,92986,Bachelors,13,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,385.2187108612886,208.53807048803773,36,Philippines,0
53,Self-emp-not-inc,152017,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,321.8843910040769,220.71884407457833,58,Germany,1
62,Self-emp-not-inc,166180,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,820.4266726626564,119.90743594554986,41,United-Kingdom,1
44,Self-emp-not-inc,57585,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,5869.339897754309,90.26537394208319,24,United-States,1
22,Private,54122,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,947.6490434789374,158.88628609240044,20,Philippines,0
19,Private,289268,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,850.6521748536279,33.05194319190329,50,Philippines,0
50,Private,66838,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Black,Female,1423.3013166850606,135.4901702373944,37,Germany,0
33,Private,198373,Bachelors,13,Never-married,Craft-repair,Wife,Black,Male,398.7107420659231,40.075443605152635,24,India,0
40,Local-gov,73107,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,291.9462089380201,58.506868932180225,44,Philippines,1
55,Local-gov,238429,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,1820.4316330941003,391.5108412790148,26,El-Salvador,1
33,Private,269233,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,3232.7608027314627,186.97243324613345,33,Cuba,1
31,Local-gov,152678,HS-grad,9,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Female,547.1566011010025,54.241859482745994,26,Philippines,0
46,Local-gov,236283,Bachelors,13,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Female,42.140044428642916,235.42489958715134,49,France,0
43,Self-emp-not-inc,116025,HS-grad,9,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,197.4279523490021,10.234565185813938,36,India,1
52,Private,116520,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,1944.7800678881497,233.19349640537928,32,Cuba,1
32,Local-gov,67344,Bachelors,13,Never-married,Exec-managerial,Wife,Black,Female,129.7041601062576,220.07760453927455,43,United-Kingdom,0
20,Local-gov,107202,HS-grad,9,Never-married,Prof-specialty,Wife,White,Female,1439.7213765469562,104.06974168867929,55,Italy,0
40,Private,150086,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,968.2288525665261,39.25859134333242,31,Philippines,1
46,Self-emp-not-inc,64959,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,1297.3061321158063,172.70591999097732,37,Canada,1
51,Private,293918,Masters,14,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Female,296.5083069361547,31.76853612092075,42,Philippines,0
50,Self-emp-not-inc,219823,Masters,14,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Female,18.50001277236211,15.335769216963394,41,France,0
58,Local-gov,182941,Bachelors,13,Never-married,Prof-specialty,Wife,White,Female,40.566233625591956,80.11684118751306,44,Japan,0
58,Self-emp-not-inc,94264,Masters,14,Divorced,Prof-specialty,Wife,Black,Male,1290.437717613332,13.79009013994417,44,France,1
40,Self-emp-not-inc,80268,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,950.3580727800552,44.2205433662744,55,Italy,1
24,Private,134564,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Female,1835.4175772891033,86.69318603830233,40,United-Kingdom,1
20,Local-gov,220678,Bachelors,13,Divorced,Prof-specialty,Wife,Black,Female,509.57197372864925,23.262729987641674,48,Philippines,0
49,Private,194622,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,810.9207514949856,53.40520936386275,27,Cuba,1
48,Private,186774,Bachelors,13,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,1530.1911363552076,36.83195616713467,24,Japan,1
35,Local-gov,128563,HS-grad,9,Divorced,Prof-specialty,Not-in-family,Black,Male,686.4707015992763,16.766978929591104,21,United-States,0
60,Private,160164,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,5012.916294783337,100.46916731743016,42,United-States,1
24,Private,242817,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,1358.2579524057173,91.67897584568195,21,Italy,0
58,Self-emp-not-inc,279351,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,1149.8332921605306,81.87289668516051,41,Cuba,1
18,Private,74459,Masters,14,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Female,1617.1283489560062,267.63038779538874,40,India,1
31,Local-gov,106782,Bachelors,13,Divorced,Prof-specialty,Wife,White,Male,1501.4367850808287,261.0830183674844,36,United-States,1
69,Private,268894,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,248.07072845065068,84.95003242179422,59,Cuba,1
49,Self-emp-not-inc,187104,Bachelors,13,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Male,236.20845589128515,134.21310705570158,50,China,1
23,Private,51825,Bachelors,13,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Female,931.5928768248352,163.44668013389375,44,India,0
56,Private,176187,Masters,14,Never-married,Prof-specialty,Husband,Black,Female,572.7865035547809,11.636902623544113,26,United-States,0
27,Private,258162,HS-grad,9,Never-married,Exec-managerial,Wife,White,Female,2052.422694894727,186.40341229590655,44,United-States,0
24,Self-emp-not-inc,298870,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Male,342.6344222255638,0.5132180292482612,37,Cuba,0
43,Local-gov,229173,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,401.7611460591813,0.20376765549053005,51,United-Kingdom,1
51,Local-gov,110109,Masters,14,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Female,181.8981446151873,37.15100670761948,27,United-Kingdom,0
47,Self-emp-not-inc,62470,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Male,4003.1502801401653,157.49026802433468,33,United-Kingdom,1
53,Self-emp-not-inc,53770,Bachelors,13,Never-married,Prof-specialty,Husband,White,Male,123.35085684435886,254.35567531062816,25,France,1
38,Private,208340,Bachelors,13,Never-married,Exec-managerial,Wife,White,Female,4068.676364976253,50.95173325842827,42,El-Salvador,1
34,Local-gov,181101,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Male,1225.5119960855513,99.69868032660897,34,China,1
50,Self-emp-not-inc,211155,Masters,14,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,93.37857334015077,63.9727164613629,41,China,1
27,Local-gov,58958,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,164.89279054469455,32.80722420015132,55,United-States,0
68,Private,163806,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,395.9671106236729,202.3175778486807,22,Japan,1
64,Self-emp-not-inc,58806,Bachelors,13,Divorced,Prof-specialty,Wife,White,Male,301.5728584494109,88.41590996737058,28,United-Kingdom,1
59,Local-gov,82162,Masters,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,3616.6817350382794,116.91313850879475,24,Philippines,1
68,Local-gov,124732,Bachelors,13,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Female,950.2149030813849,96.01776989376333,31,El-Salvador,1
29,Private,215961,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,77.3022454060538,8.776959028637807,48,Germany,0
33,Self-emp-not-inc,77702,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,745.2926646764549,176.93441642939595,20,United-Kingdom,0
58,Local-gov,216849,Bachelors,13,Divorced,Exec-managerial,Husband,Black,Female,2274.384425000599,3.9255106672931026,52,Cuba,1
49,Private,234043,Bachelors,13,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Male,538.1656799108317,117.36859551230705,40,France,1
32,Local-gov,57739,Bachelors,13,Divorced,Exec-managerial,Husband,Black,Male,1097.0052506844945,15.23461095831192,40,India,0
44,Private,74599,Masters,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,1483.6539945343172,79.27244318884455,46,China,1
45,Local-gov,86827,Masters,14,Divorced,Craft-repair,Husband,White,Female,204.60277969701042,13.626218146919797,21,Cuba,0
34,Local-gov,126821,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,1934.4808994590358,348.851741640219,27,Canada,1
63,Private,146683,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,595.6959495839648,56.647209723163726,31,Mexico,0
67,Self-emp-not-inc,276335,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,58.35882533813319,157.64966680631454,41,Canada,0
19,Private,118446,HS-grad,9,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Male,2111.1665961706635,159.2479373956273,28,China,1
53,Self-emp-not-inc,261282,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,830.9234801287612,12.938790175838848,57,United-Kingdom,0
67,Local-gov,133890,Masters,14,Divorced,Craft-repair,Not-in-family,Black,Female,221.04793762930714,83.52865290908981,48,Canada,1
24,Local-gov,277284,Bachelors,13,Never-married,Exec-managerial,Wife,Black,Female,381.9195283153679,704.8024561899808,22,India,0
30,Private,272722,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,842.5129101117808,48.14766063050203,41,United-States,0
32,Private,73039,HS-grad,9,Never-married,Craft-repair,Husband,White,Female,468.682958938719,10.042946977076667,23,China,0
42,Self-emp-not-inc,176021,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,265.7667065044411,144.55585390722013,48,Germany,1
40,Self-emp-not-inc,226001,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,652.6011783269448,90.1801015521177,32,United-States,1
39,Self-emp-not-inc,147367,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Black,Male,204.6232749250377,125.31278408245443,43,El-Salvador,0
43,Private,93884,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,281.5398728961065,75.9395828334728,21,India,0
50,Local-gov,206218,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,1752.9275802025236,31.344535966391746,22,Cuba,1
28,Private,95819,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,259.4720379359719,63.12380520522248,34,Philippines,0
27,Local-gov,133162,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,1188.6489867142143,88.10098108405575,43,India,0
42,Private,263704,Masters,14,Divorced,Craft-repair,Husband,Black,Male,288.3086863425889,27.120333645132916,45,Cuba,0
54,Private,212380,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Female,238.76285859333686,192.46584658752053,27,China,0
65,Self-emp-not-inc,194126,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Male,289.2240020007999,53.01020322664289,59,Philippines,0
60,Local-gov,129606,Masters,14,Never-married,Prof-specialty,Wife,White,Male,631.6720354410927,125.60171806367234,24,United-Kingdom,1
55,Private,157789,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,158.1516265585277,288.3866414365981,27,Italy,0
58,Private,102018,Masters,14,Divorced,Craft-repair,Wife,Black,Female,112.73490485654347,53.70022991143545,58,Italy,1
62,Local-gov,76250,Masters,14,Divorced,Prof-specialty,Husband,White,Male,1413.62715178624,61.86878382372768,51,India,1
41,Private,195485,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Male,23.577447621364623,20.287159369703673,50,Germany,0
57,Local-gov,127391,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,486.9206070413734,47.177420437038606,27,Mexico,0
63,Self-emp-not-inc,88921,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,504.2380603779392,75.31580218171209,36,China,0
50,Self-emp-not-inc,121123,HS-grad,9,Never-married,Craft-repair,Wife,Black,Male,2235.3129054006777,26.083194123495225,42,France,1
34,Local-gov,124363,Masters,14,Never-married,Craft-repair,Wife,Asian-Pac-Islander,Male,1489.3956578258078,2.6487575637568965,58,France,1
41,Self-emp-not-inc,206857,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,714.7319255685553,29.812093578704406,32,China,0
54,Local-gov,237937,Bachelors,13,Never-married,Prof-specialty,Wife,Black,Male,653.5668915531526,114.75104656455741,34,China,1
19,Private,147400,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,833.792502208354,195.37414642672545,47,Japan,0
49,Private,146847,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Black,Female,442.89882670959304,14.045219459316233,49,Germany,0
41,Local-gov,56861,Bachelors,13,Divorced,Exec-managerial,Wife,Black,Male,1206.566795021119,111.39639027606685,34,United-States,0
26,Private,126340,Bachelors,13,Never-married,Exec-managerial,Husband,Black,Female,1158.5889788588283,41.55307375977516,57,El-Salvador,0
21,Self-emp-not-inc,195051,HS-grad,9,Divorced,Exec-managerial,Wife,White,Male,854.853863408105,35.82228325180512,27,Italy,0
34,Private,247905,Masters,14,Never-married,Craft-repair,Wife,Asian-Pac-Islander,Male,59.423820608312475,56.686851524495395,34,Italy,1
34,Private,163049,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,135.63378009908683,204.55162847165917,57,Cuba,0
67,Local-gov,50357,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,40.06839959764508,86.89708277904309,58,Philippines,1
65,Self-emp-not-inc,164604,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,1267.6787248610922,102.35309637504089,53,Italy,0
47,Private,97201,HS-grad,9,Divorced,Prof-specialty,Wife,Black,Female,649.3210887169323,12.160148869315531,55,Canada,1
57,Private,235326,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Male,3100.674421118782,12.859069022478812,39,Canada,1
28,Local-gov,132160,Masters,14,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,3043.4187656683775,69.78244668320505,32,Cuba,0
38,Local-gov,60796,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,1600.3335752746561,126.70060929325504,40,Canada,0
38,Self-emp-not-inc,73238,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,585.2778632750021,21.757907295097574,42,Philippines,0
35,Private,144176,Masters,14,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,380.3097725080369,79.36359379133467,22,Germany,0
46,Local-gov,232050,Masters,14,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Male,224.3620659172443,248.21211170467117,41,Cuba,0
41,Local-gov,90883,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,264.61018065430284,71.8956499220391,48,Cuba,0
27,Local-gov,278465,HS-grad,9,Divorced,Craft-repair,Wife,White,Female,4637.533992121757,65.52995313041777,59,Cuba,1
62,Self-emp-not-inc,135478,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,755.7649277388906,88.01573993592424,49,Cuba,0
34,Local-gov,119396,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,12.329175853164324,117.91245509416596,43,China,0
35,Self-emp-not-inc,291819,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,45.304111067090844,35.96674156632019,44,France,0
59,Self-emp-not-inc,54447,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,613.9039606180869,40.737210228573915,31,India,0
65,Private,70523,Bachelors,13,Divorced,Prof-specialty,Wife,White,Female,586.0553798669922,17.024831709919315,39,Japan,0
37,Private,245151,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Female,520.1333483342643,297.24981908827056,52,Italy,0
54,Self-emp-not-inc,245895,Bachelors,13,Never-married,Exec-managerial,Wife,White,Male,1735.0205168234866,4.868337549828481,58,United-Kingdom,1
62,Private,230361,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,1214.5463521069562,61.758174231386576,41,Cuba,1
35,Private,299494,Bachelors,13,Divorced,Prof-specialty,Wife,Black,Male,113.63593922282564,115.06463702806833,38,Canada,0
34,Local-gov,281343,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,450.48166269618724,124.05649543301465,51,Italy,0
26,Private,285955,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,908.0248274298593,98.43290999209742,45,Germany,0
31,Self-emp-not-inc,185921,Masters,14,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Female,482.05820109339123,41.63760393352,26,Japan,0
66,Private,205790,Masters,14,Never-married,Exec-managerial,Wife,Black,Female,233.57948063349426,8.036143024526929,27,United-States,1
46,Local-gov,155471,Bachelors,13,Never-married,Craft-repair,Not-in-family,Black,Female,989.0037940275841,268.9914948552987,30,Canada,1
48,Self-emp-not-inc,137862,Masters,14,Never-married,Prof-specialty,Husband,Black,Male,921.9295245468905,21.128559593267234,59,Japan,1
21,Private,254074,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,3673.3778602168723,239.37106426894576,35,China,1
35,Self-emp-not-inc,110977,Masters,14,Never-married,Exec-managerial,Husband,Black,Female,823.4160631696744,25.550184410692882,28,United-States,0
37,Private,138325,HS-grad,9,Never-married,Prof-specialty,Husband,White,Female,2073.8379610732427,7.313742050957939,23,El-Salvador,1
64,Local-gov,208207,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,2979.7840524744192,8.729173882208134,30,India,1
60,Private,291725,Bachelors,13,Divorced,Exec-managerial,Husband,White,Male,570.5472753671679,44.379811762549984,29,Germany,1
61,Self-emp-not-inc,211334,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,54.34394554778557,16.484286362542328,48,El-Salvador,0
26,Self-emp-not-inc,178422,HS-grad,9,Divorced,Prof-specialty,Wife,Black,Female,154.8944202413508,65.86452298525077,24,Germany,0
30,Self-emp-not-inc,271043,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Female,701.1192684345555,60.47956840881786,22,Germany,0
32,Private,84787,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,2234.534032161555,180.9360103200018,32,India,1
44,Private,285550,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,1061.6982804982938,118.98895109901054,35,El-Salvador,1
